Strategy,Scenario,Agent_ID,Initial_Health_Factor,Target_Health_Factor,Final_Health_Factor,Survived,Rebalancing_Events,Cost_of_Rebalancing,Total_Slippage_Costs,Yield_Tokens_Sold,Final_Net_Position,Liquidation_Events,Cost_of_Liquidation,Liquidation_Penalties,Collateral_Lost
High_Tide,Conservative_1.05,hf_test_ht_1.05_run0_agent8,1.262961701003516,1.05,1.4622642735786693,True,1.0,10.742879837280809,0.0,10742.879837280809,99989.25712016271,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run0_agent9,1.3817968317656668,1.05,1.0571885457194108,True,0.0,0.01195827845367603,0.0,0.0,99999.98804172155,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run0_agent10,1.3138800094950458,1.05,1.7038626668235701,True,1.0,12.483050196003052,0.0,12483.050196003052,99987.51694980399,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run0_agent11,1.454333525239481,1.05,1.1126850989912025,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run0_agent12,1.4521394013167574,1.05,1.1110064132208581,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run0_agent13,1.2965618108948462,1.05,1.6143203006789284,True,1.0,11.89343404274957,0.0,11893.43404274957,99988.10656595725,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run0_agent14,1.3290766693660456,1.05,1.7719384371941473,True,1.0,12.824996791473742,0.0,12824.996791473743,99987.17500320853,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent0,1.4933981848402325,1.05,1.1539307490714132,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent1,1.3577040381296523,1.05,1.925140943076949,True,1.0,13.406824256719206,0.0,13406.824256719206,99986.59317574328,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent2,1.3273208656590603,1.05,1.7625936941129363,True,1.0,12.600645557751122,0.0,12600.645557751122,99987.39935444226,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent3,1.3352290784487617,1.05,1.80148600777333,True,1.0,12.800727317071091,0.0,12800.72731707109,99987.19927268293,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent4,1.2918886210760778,1.05,1.614105354069969,True,1.0,11.814032541568675,0.0,11814.032541568675,99988.18596745843,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent5,1.2787185366205407,1.05,1.5397227344644124,True,1.0,11.207886697427682,0.0,11207.886697427683,99988.79211330257,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent6,1.2011098312762967,1.05,1.2457280020114587,True,1.0,8.491726103381458,0.0,8491.726103381458,99991.50827389662,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent7,1.3099066387205487,1.05,1.701563019432025,True,1.0,12.372335583514868,0.0,12372.335583514869,99987.62766441649,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent8,1.2941991662400636,1.05,1.6169921844508293,True,1.0,11.792940845276368,0.0,11792.940845276367,99988.20705915472,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent9,1.4027701508530261,1.05,1.0839035612742656,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent10,1.2634361974918205,1.05,1.4898283947357802,True,1.0,10.914001920042137,0.0,10914.001920042137,99989.08599807996,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent11,1.4127523554345278,1.05,1.0916166902488722,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent12,1.3929780275396733,1.05,1.0763373058008898,True,0.0,0.29862757891532965,0.0,0.0,99999.70137242108,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent13,1.2151855845322377,1.05,1.3041820633909889,True,1.0,9.218007966244848,0.0,9218.007966244848,99990.78199203375,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run1_agent14,1.2478956691472751,1.05,1.4143574931160554,True,1.0,10.201270812855794,0.0,10201.270812855793,99989.79872918714,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent0,1.4838565589894646,1.05,1.1257650951400564,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent1,1.4365716214159774,1.05,1.0898911881079911,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent2,1.4040265837510728,1.05,1.0652000768269119,True,0.0,0.36852249300136464,0.0,0.0,99999.631477507,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent3,1.3151555004580633,1.05,1.6900598875821191,True,1.0,12.458482434116057,0.0,12458.482434116057,99987.54151756589,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent4,1.37364561811067,1.05,1.97930558535462,True,1.0,13.787444153535086,0.0,13787.444153535085,99986.21255584646,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent5,1.2196424186685686,1.05,1.2855776042450269,True,1.0,9.190761567298345,0.0,9190.761567298345,99990.8092384327,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent6,1.2302970483619746,1.05,1.3397509598366713,True,1.0,9.86124424535918,0.0,9861.24424535918,99990.13875575464,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent7,1.418913960801074,1.05,1.0764947598200538,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent8,1.4491900659995876,1.05,1.0994644884254163,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent9,1.2824117031945979,1.05,1.5368651775792617,True,1.0,11.44518822007812,0.0,11445.188220078118,99988.55481177992,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent10,1.4450313075090304,1.05,1.0963093417103087,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent11,1.3848645659263283,1.05,1.050662330109507,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent12,1.2396635507318832,1.05,1.3692426212755504,True,1.0,10.103467657733571,0.0,10103.46765773357,99989.89653234226,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent13,1.2689316294367712,1.05,1.4704215989255174,True,1.0,10.884278323237973,0.0,10884.278323237973,99989.11572167676,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run2_agent14,1.3288406280279548,1.05,1.7597522454754368,True,1.0,12.8563830446391,0.0,12856.3830446391,99987.14361695536,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent0,1.2377459927364787,1.05,1.4242888635202797,True,1.0,10.026756579824033,0.0,10026.756579824032,99989.97324342017,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent1,1.341253014810375,1.05,1.064534828917204,True,0.0,0.08054527659987798,0.0,0.0,99999.9194547234,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent2,1.3354465112009466,1.05,1.0599262835807048,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent3,1.442924500419398,1.05,1.14523014616416,True,0.0,0.3631182134413393,0.0,0.0,99999.63688178656,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent4,1.4936945906311805,1.05,1.1855256971906396,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent5,1.390688736282779,1.05,1.1037713090733843,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent6,1.4987833568007785,1.05,1.1895645837869306,True,0.0,0.05581001058453694,0.0,0.0,99999.94418998942,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent7,1.4185099397929737,1.05,1.1258526313831672,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent8,1.4476675679996989,1.05,1.148994656349326,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent9,1.495561029347085,1.05,1.187007064984173,True,0.0,0.059562240865489,0.0,0.0,99999.94043775913,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent10,1.4469315312100195,1.05,1.1484104736564813,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent11,1.3439482181432731,1.05,1.066673976257193,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent12,1.3940755308787054,1.05,1.106459363277879,True,0.0,0.08590683432703372,0.0,0.0,99999.91409316567,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent13,1.292127152899646,1.05,1.6422850056027654,True,1.0,11.62542498070372,0.0,11625.42498070372,99988.37457501929,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run3_agent14,1.320400898606442,1.05,1.7908360767614873,True,1.0,12.56609190174548,0.0,12566.09190174548,99987.43390809826,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent0,1.4781224326646325,1.05,1.186196947320572,True,0.0,0.136524753208505,0.0,0.0,99999.86347524679,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent1,1.3550030448760373,1.05,1.0873933308383203,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent2,1.4161831886095884,1.05,1.1364905491266228,True,0.0,0.26265064180188347,0.0,0.0,99999.7373493582,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent3,1.2197006592099102,1.05,1.3619277619445929,True,1.0,9.225326407395965,0.0,9225.326407395965,99990.7746735926,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent4,1.3321960602172775,1.05,1.0690906686352726,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent5,1.372672717671802,1.05,1.1015732874287263,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent6,1.3001962265197562,1.05,1.705330512556703,True,1.0,11.941197830796678,0.0,11941.197830796678,99988.05880216921,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent7,1.3678047646125866,1.05,1.097666742929478,True,0.0,0.253570268083422,0.0,0.0,99999.74642973192,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent8,1.405541364410478,1.05,1.1279504586037081,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent9,1.4502565869636863,1.05,1.1638345364846978,True,0.0,0.06223015259456588,0.0,0.0,99999.9377698474,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent10,1.2292830950224587,1.05,1.4093862301602256,True,1.0,9.763348033244627,0.0,9763.348033244627,99990.23665196676,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent11,1.4065389340809886,1.05,1.1287510107580827,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent12,1.3031897887041248,1.05,1.735837417070047,True,1.0,12.20134469667315,0.0,12201.34469667315,99987.79865530333,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent13,1.2646984856671317,1.05,1.5370787894852842,True,1.0,10.74425684242067,0.0,10744.25684242067,99989.25574315758,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run4_agent14,1.4985235892127173,1.05,1.2025689264505566,True,0.0,0.30849941021733684,0.0,0.0,99999.69150058978,,,,
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent0,1.4335356034542963,1.05,1.0967729734307685,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent1,1.4496102478580186,1.05,1.1090714022225125,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent2,1.4961941979697075,1.05,1.1447119662622438,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent3,1.4624446350974096,1.05,1.118890767029909,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent4,1.4513593805686233,1.05,1.1104096330130926,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent5,1.4775582285015552,1.05,1.130453912540314,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent6,1.4000616060219777,1.05,1.071162604488419,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent7,1.4255641553792293,1.05,1.0906741581751354,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent8,1.4209872336678386,1.05,1.0871724355653405,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent9,1.460598943921889,1.05,1.117478661049609,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent10,1.4379600031650153,1.05,1.1001580041301653,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent11,1.4847778417464936,1.05,1.1359775121402063,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent12,1.4840464671055857,1.05,1.135417950216758,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent13,1.432187270298282,1.05,1.095741387357054,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run0_agent14,1.4430255564553485,1.05,1.1040335701997652,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent0,1.497799394946744,1.05,1.157331510989154,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent1,1.4525680127098841,1.05,1.1223817679695458,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent2,1.44244028855302,1.05,1.1145561977757739,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent3,1.4450763594829206,1.05,1.1165930579605685,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent4,1.4306295403586926,1.05,1.1054301752257785,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent5,1.426239512206847,1.05,1.1020380534694194,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent6,1.4003699437587656,1.05,1.0820489502279136,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent7,1.436635546240183,1.05,1.110070943465695,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent8,1.4313997220800212,1.05,1.1060252853441888,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent9,1.467590050284342,1.05,1.1339891150567714,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent10,1.42114539916394,1.05,1.0981018938174745,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent11,1.4709174518115093,1.05,1.136560158048307,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent12,1.464326009179891,1.05,1.1314670298989793,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent13,1.4050618615107457,1.05,1.085674338433875,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run1_agent14,1.4159652230490916,1.05,1.0940992342687965,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent0,1.4946188529964881,1.05,1.1339301801432815,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent1,1.478857207138659,1.05,1.121972211132593,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent2,1.4680088612503577,1.05,1.1137418407055668,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent3,1.4383851668193544,1.05,1.0912670799360824,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent4,1.4578818727035565,1.05,1.1060587461666742,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent5,1.4065474728895229,1.05,1.067112612768201,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent6,1.4100990161206581,1.05,1.0698070803562378,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent7,1.4729713202670247,1.05,1.1175067350366141,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent8,1.4830633553331958,1.05,1.1251633112384014,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent9,1.4274705677315325,1.05,1.082986444853076,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent10,1.4816771025030102,1.05,1.124111595666699,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent11,1.4616215219754427,1.05,1.1088959251330983,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent12,1.4132211835772943,1.05,1.0721757912148242,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent13,1.422977209812257,1.05,1.0795774458667209,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run2_agent14,1.4429468760093183,1.05,1.0947279353328725,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent0,1.412581997578826,1.05,1.1211477018276792,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent1,1.4470843382701248,1.05,1.1485317546048113,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent2,1.4451488370669823,1.05,1.1469955728259782,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent3,1.4809748334731325,1.05,1.1754301936871299,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent4,1.4978981968770602,1.05,1.1888620440292899,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent5,1.4635629120942595,1.05,1.161610581323538,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent6,1.4995944522669262,1.05,1.190208339561387,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent7,1.472836646597658,1.05,1.1689710220934657,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent8,1.4825558559998995,1.05,1.1766850304155185,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent9,1.498520343115695,1.05,1.189355833293801,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent10,1.4823105104033398,1.05,1.176490302851237,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent11,1.447982739381091,1.05,1.1492448037181409,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent12,1.464691843626235,1.05,1.162506599391703,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent13,1.4307090509665488,1.05,1.1355349050352712,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run3_agent14,1.440133632868814,1.05,1.1430150713962486,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent0,1.4927074775548774,1.05,1.1979014823056435,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent1,1.4516676816253458,1.05,1.1649669434782264,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent2,1.4720610628698627,1.05,1.1813326829076605,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent3,1.4065668864033034,1.05,1.1287734425666174,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent4,1.4440653534057593,1.05,1.1588660560772104,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent5,1.4575575725572674,1.05,1.1696935956750283,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent6,1.433398742173252,1.05,1.1503060738980304,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent7,1.4559349215375288,1.05,1.168391414175279,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent8,1.468513788136826,1.05,1.1784859860666888,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent9,1.4834188623212288,1.05,1.1904473453603521,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent10,1.409761031674153,1.05,1.1313367521314075,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent11,1.4688463113603296,1.05,1.178752836784814,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent12,1.4343965962347083,1.05,1.1511068542768501,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent13,1.4215661618890438,1.05,1.1408103986400946,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Conservative_1.05,aave_Conservative_1.05_run4_agent14,1.4995078630709058,1.05,1.203358808682305,True,,,,,100000.0,0.0,0.0,0.0,0.0
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent0,1.2362347533010087,1.075,1.3632704815706609,True,1.0,8.659201162917169,0.0,8659.201162917168,99991.34079883709,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent1,1.3750899130257421,1.075,1.9882330042095362,True,1.0,12.840622292116132,0.0,12840.622292116132,99987.15937770788,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent2,1.2210341894737664,1.075,1.3124632240736729,True,1.0,8.144654659035558,0.0,8144.654659035557,99991.85534534097,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent3,1.3447834721231313,1.075,1.8284226461554252,True,1.0,12.076016736662321,0.0,12076.01673666232,99987.92398326333,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent4,1.4260299550552489,1.075,1.1517179269643483,True,0.0,0.20311864088580478,0.0,0.0,99999.79688135911,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent5,1.491041666931116,1.075,1.2042239446427612,True,0.0,0.19150773844012292,0.0,0.0,99999.80849226157,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent6,1.3555284581455043,1.075,1.870118287041247,True,1.0,12.234170970232176,0.0,12234.170970232175,99987.76582902977,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent7,1.4992178691153852,1.075,1.2108273673806398,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent8,1.2112909438113757,1.075,1.2679785775731638,True,1.0,7.544606623053122,0.0,7544.606623053121,99992.45539337695,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent9,1.3547846376482573,1.075,1.8690920951484697,True,1.0,12.240887925002404,0.0,12240.887925002404,99987.759112075,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent10,1.3633300453057011,1.075,1.9210004682151656,True,1.0,12.5228669482189,0.0,12522.8669482189,99987.47713305178,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent11,1.432499844196337,1.075,1.1569432641200283,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent12,1.20938267490361,1.075,1.2659810029131218,True,1.0,7.556511157935958,0.0,7556.511157935958,99992.44348884207,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent13,1.4291053156479623,1.075,1.1542017092397145,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run0_agent14,1.4046800738863057,1.075,1.1344749225003377,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run1_agent0,1.2562648069099884,1.075,1.3945836969337437,True,1.0,9.328466707313687,0.0,9328.466707313688,99990.67153329268,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run1_agent1,1.4281436830602217,1.075,1.1209072776878686,True,0.0,0.17333771247649565,0.0,0.0,99999.82666228752,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run1_agent2,1.4773105371583282,1.075,1.159496871461439,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Mixed_1.075,hf_test_ht_1.075_run1_agent3,1.3360873697060853,1.075,1.7260768981454142,True,1.0,11.749630391057785,0.0,11749.630391057784,99988.25036960894,,,,
